IR,QC,QD,Tavg,Tmin,Tmax,chargetime,cycle,battery_id,cycle_life,C1,Q1,C2,Temperature_Range,Normalized_IR,Cycle_Percentage,Charge_Discharge_Ratio
0.016122896,1.0764627,1.0764024,33.55390958169927,30.409458,36.94157,10.19345000000006,30,b1c38,617.0,7.0,40.0,3.6,6.532111999999998,-0.27408276151947214,37.03703703703704,0.9999439831960737
0.016135423,1.076479,1.0764285,33.56144237569048,30.404129,36.954384,10.27705833333336,31,b1c38,617.0,7.0,40.0,3.6,6.550254999999996,-0.2617439995884005,38.2716049382716,0.9999530877982757
0.016126454,1.0765368,1.0764402,33.59514754697677,30.429499,36.986897,10.191476666666617,32,b1c38,617.0,7.0,40.0,3.6,6.557397999999999,-0.27057822611987725,39.50617283950617,0.9999102678143469
0.016144915,1.0764933,1.0764104,33.588323788571465,30.41708,36.929501,10.276781666666649,33,b1c38,617.0,7.0,40.0,3.6,6.512421000000003,-0.25239463196249273,40.74074074074074,0.9999229906958084
0.016153637,1.0765564,1.0764136,33.59215198261678,30.412712,36.988106,10.192349999999957,34,b1c38,617.0,7.0,40.0,3.6,6.575394000000003,-0.24380369386376105,41.9753086419753,0.9998673548362166
0.016181931,1.0765474,1.0764508,33.59340716,30.425837,37.040291,10.19055833333332,35,b1c38,617.0,7.0,40.0,3.6,6.614454000000002,-0.21593485614700447,43.20987654320987,0.9999102686978761
0.016165059,1.0766544,1.0763664,33.63437748089475,30.426632,37.038181,10.273665000000134,36,b1c38,617.0,7.0,40.0,3.6,6.611549,-0.23255332755285452,44.44444444444444,0.9997325046923135
0.016149901,1.0765725,1.0764438,33.66528888663593,30.482536,37.156582,10.191155000000192,37,b1c38,617.0,7.0,40.0,3.6,6.674046000000001,-0.247483554530677,45.67901234567901,0.9998804539406312
0.016166979,1.0765606,1.0763403,33.65030284033615,30.474491,37.126541,10.191593333333488,38,b1c38,617.0,7.0,40.0,3.6,6.652050000000003,-0.2306621786019731,46.913580246913575,0.9997953668376865
0.016149392,1.0764303,1.0763632,33.717746649816185,30.540215,37.114624,10.276331666666616,39,b1c38,617.0,7.0,40.0,3.6,6.574408999999999,-0.24798490599734496,48.148148148148145,0.9999376643336778
0.016160065,1.0763978,1.076331,33.70642563541664,30.465515,37.164795,10.275578333333154,40,b1c38,617.0,7.0,40.0,3.6,6.699279999999998,-0.23747228477196144,49.382716049382715,0.9999379411589283
0.016177192,1.0765204,1.0763948,33.689996935041165,30.495127,37.21085,10.273951666666836,41,b1c38,617.0,7.0,40.0,3.6,6.7157230000000006,-0.22060264514607514,50.617283950617285,0.9998833278031705
0.016169431,1.0763948,1.0762589,33.681065071694576,30.479124,37.164028,10.276128333333569,42,b1c38,617.0,7.0,40.0,3.6,6.684904000000003,-0.22824702379595474,51.85185185185185,0.9998737452094714
0.016194722,1.0763049,1.0762486,33.69086615828673,30.496204,37.227085,10.276411666666778,43,b1c38,617.0,7.0,40.0,3.6,6.730881000000004,-0.20333606123518372,53.086419753086425,0.9999476914023154
0.016178507,1.0762593,1.0762702,33.594743641073144,30.399288,37.164253,10.27682333333311,44,b1c38,617.0,7.0,40.0,3.6,6.764965000000004,-0.21930740510940372,54.32098765432099,1.000010127670906
0.016189151,1.076249,1.0761949,33.568736564173584,30.34967,37.119045,10.192741666666794,45,b1c38,617.0,7.0,40.0,3.6,6.769375,-0.20882334811297124,55.55555555555556,0.9999497328220514
0.016186124,1.0762804,1.0762241,33.63619661767441,30.349751,37.211807,10.277353333333544,46,b1c38,617.0,7.0,40.0,3.6,6.862055999999999,-0.21180486263084058,56.79012345679012,0.9999476902115843
0.016190356,1.0761845,1.0761436,33.57915727221705,30.288816,37.139252,10.276848333333328,47,b1c38,617.0,7.0,40.0,3.6,6.850435999999998,-0.20763645515161167,58.0246913580247,0.9999619953641777
0.016197074,1.0762113,1.0760394,33.563452210922755,30.318817,37.186012,10.192139999999684,48,b1c38,617.0,7.0,40.0,3.6,6.867194999999999,-0.2010194037703598,59.25925925925925,0.9998402730021512
0.016223524,1.0761304,1.076129,33.62604010717607,30.352013,37.295391,10.276248333333449,49,b1c38,617.0,7.0,40.0,3.6,6.943378000000003,-0.1749668570251774,60.49382716049383,0.9999986990424208
0.016196873,1.0761048,1.0760677,33.64406060704362,30.362293,37.266716,10.193023333333258,50,b1c38,617.0,7.0,40.0,3.6,6.904423000000001,-0.20121738342615325,61.72839506172839,0.9999655238040014
0.016234316,1.0760692,1.0760459,33.61364837975859,30.338066,37.359093,10.27739166666676,51,b1c38,617.0,7.0,40.0,3.6,7.021027,-0.16433702396377944,62.96296296296296,0.999978347117453
0.016743599,1.0821489,1.0817773,33.35664110472663,30.380127,36.776203,10.192458333333311,2,b1c39,625.0,7.0,40.0,3.6,6.396076000000001,0.3372931901771056,2.4691358024691357,0.9996566091782748
0.016682221,1.083428,1.083198,33.35096152811065,30.383459,36.860138,10.275153333333373,3,b1c39,625.0,7.0,40.0,3.6,6.476679000000001,0.27683749210051656,3.7037037037037033,0.9997877108584974
0.016691549,1.0841697,1.0838681,33.34628282976745,30.328098,36.749599,10.27511000000001,4,b1c39,625.0,7.0,40.0,3.6,6.421501000000003,0.28602532408686965,4.938271604938271,0.999721814767559
0.016645426,1.0846887,1.084457,33.32531156616259,30.478518,36.801601,10.274928333333325,5,b1c39,625.0,7.0,40.0,3.6,6.323082999999997,0.24059539540906336,6.172839506172839,0.9997863903256298
0.016638417,1.0849563,1.0847878,33.366981941612615,30.326952,36.81348,10.274565000000017,6,b1c39,625.0,7.0,40.0,3.6,6.486528,0.233691716764941,7.4074074074074066,0.999844694205656
0.01662644,1.0852182,1.0851032,33.386247430426785,30.303053,36.875393,10.27466000000004,7,b1c39,625.0,7.0,40.0,3.6,6.572340000000004,0.22189469021042169,8.641975308641975,0.9998940305276857
0.016605595,1.0854416,1.0852605,33.389112928044234,30.326616,36.861557,10.274968333333284,8,b1c39,625.0,7.0,40.0,3.6,6.534940999999996,0.20136291943903142,9.876543209876543,0.9998331554640987
0.01659615,1.0855258,1.0854084,33.44301873674425,30.361752,36.871704,10.192045,9,b1c39,625.0,7.0,40.0,3.6,6.509952000000002,0.1920598455634833,11.11111111111111,0.9998918496455818
0.016595514,1.0856982,1.0856049,33.424362017625235,30.364817,36.889698,10.27475333333338,10,b1c39,625.0,7.0,40.0,3.6,6.524881000000004,0.19143340247350288,12.345679012345679,0.9999140645162717
0.016591977,1.0858279,1.0857193,33.46057343843287,30.368067,36.955177,10.191129999999976,11,b1c39,625.0,7.0,40.0,3.6,6.587109999999999,0.1879495515155576,13.580246913580247,0.9998999841503429
0.016577126,1.0858682,1.0857533,33.45344448041047,30.363188,36.963543,10.274778333333357,12,b1c39,625.0,7.0,40.0,3.6,6.600355,0.1733217113751914,14.814814814814813,0.9998941860531508
0.016577516,1.0859668,1.0858474,33.44970301774044,30.413418,36.981689,10.274476666666668,13,b1c39,625.0,7.0,40.0,3.6,6.568271000000003,0.17370585100583813,16.049382716049383,0.9998900518874058
0.016550828,1.0859001,1.0857912,33.39406671042831,30.355164,36.927921,10.274955000000045,14,b1c39,625.0,7.0,40.0,3.6,6.572756999999999,0.14741888058862004,17.28395061728395,0.9998997145317513
0.016596086,1.0859315,1.0858122,33.31375840246206,30.326357,36.78754,10.191473333333366,15,b1c39,625.0,7.0,40.0,3.6,6.461182999999998,0.19199680726511967,18.51851851851852,0.9998901404002001
0.01657653,1.0859544,1.0858546,33.333035797961074,30.275454,36.847549,10.191246666666729,16,b1c39,625.0,7.0,40.0,3.6,6.572095000000001,0.1727346672216874,19.753086419753085,0.9999080992719399
0.016592572,1.0860287,1.0859635,33.33156388246262,30.264177,36.875145,10.191410000000056,17,b1c39,625.0,7.0,40.0,3.6,6.610968000000003,0.18853561069564678,20.98765432098765,0.9999399647541544
0.016582558,1.0860751,1.0859524,33.36101059345793,30.238369,36.858284,10.191101666666633,18,b1c39,625.0,7.0,40.0,3.6,6.619914999999999,0.17867208694871947,22.22222222222222,0.9998870243871718
0.016600413,1.0860258,1.0859934,33.32586482781456,30.21838,36.833504,10.275048333333324,19,b1c39,625.0,7.0,40.0,3.6,6.615123999999998,0.1962587872184826,23.456790123456788,0.999970166454609
0.016581126,1.0861042,1.0860233,33.348031611313914,30.273399,36.918232,10.191206666666648,20,b1c39,625.0,7.0,40.0,3.6,6.644833000000002,0.17726160502285646,24.691358024691358,0.9999255135925262
0.016584026,1.0861828,1.0861219,33.365711820909056,30.34473,36.853657,10.191268333333332,21,b1c39,625.0,7.0,40.0,3.6,6.508927,0.18011802791741335,25.925925925925924,0.9999439320895157
0.016597191,1.0860776,1.0861069,33.37669611141806,30.279333,37.006626,10.275708333333265,22,b1c39,625.0,7.0,40.0,3.6,6.727292999999996,0.19308520288528822,27.160493827160494,1.0000269778144766
0.01663343,1.0861557,1.0861012,33.374547480188745,30.294535,36.96246,10.191758333333322,23,b1c39,625.0,7.0,40.0,3.6,6.667925,0.22877965435971725,28.39506172839506,0.9999498230318178
0.016601726,1.0861409,1.0860922,33.39195355691449,30.451742,37.046013,10.27497000000003,24,b1c39,625.0,7.0,40.0,3.6,6.594271000000003,0.1975520573083278,29.629629629629626,0.9999551623550867
0.016588327,1.0861651,1.0860953,33.44957389381344,30.316034,37.041702,10.191631666666702,25,b1c39,625.0,7.0,40.0,3.6,6.725668000000002,0.18435439856206287,30.864197530864196,0.9999357372097482
0.016616588,1.0862106,1.0861388,33.46452360543583,30.374672,37.065464,10.274731666666533,26,b1c39,625.0,7.0,40.0,3.6,6.690791999999998,0.21219073215622622,32.098765432098766,0.9999338986380726
0.016613722,1.0862014,1.0861409,33.37435157483313,30.297173,36.948662,10.274898333333356,27,b1c39,625.0,7.0,40.0,3.6,6.651488999999998,0.20936779835767394,33.33333333333333,0.9999443013054485
0.016612666,1.0861808,1.0861981,33.302367387811664,30.181021,37.000366,10.27456333333345,28,b1c39,625.0,7.0,40.0,3.6,6.819344999999998,0.20832766643469122,34.5679012345679,1.0000159273667883
0.016604559,1.086318,1.0862602,33.38481951633997,30.333506,37.078735,10.191206666666648,29,b1c39,625.0,7.0,40.0,3.6,6.745229000000002,0.20034248698428692,35.80246913580247,0.9999467927439295
0.016624982,1.0862998,1.086282,33.389112030358795,30.327597,37.040787,10.191550000000037,30,b1c39,625.0,7.0,40.0,3.6,6.713190000000001,0.22045859897584863,37.03703703703704,0.9999836140999013
0.016613133,1.0862542,1.0862368,33.393137405147776,30.31423,37.020813,10.27454999999997,31,b1c39,625.0,7.0,40.0,3.6,6.706582999999998,0.20878764901805313,38.2716049382716,0.9999839816499674
0.016585061,1.0862687,1.0862615,33.43096920692883,30.317255,37.096428,10.191353333333243,32,b1c39,625.0,7.0,40.0,3.6,6.779173000000004,0.18113747539874647,39.50617283950617,0.9999933718057051
0.016615221,1.0862796,1.0862687,33.36912929417207,30.346226,37.051659,10.274758333333256,33,b1c39,625.0,7.0,40.0,3.6,6.705432999999999,0.2108442735021348,40.74074074074074,0.9999899657509909
0.016618984,1.0862545,1.0862888,33.403332198122115,30.307163,37.068466,10.275181666666564,34,b1c39,625.0,7.0,40.0,3.6,6.761303000000002,0.21455072845117557,41.9753086419753,1.0000315763939298
0.016626695,1.0862584,1.0862973,33.41743622337422,30.282625,37.122379,10.191520000000066,35,b1c39,625.0,7.0,40.0,3.6,6.839754000000003,0.22214585843046136,43.20987654320987,1.0000358110004028
0.016636916,1.0862811,1.0862904,33.43883162,30.363195,37.127533,10.191289999999814,36,b1c39,625.0,7.0,40.0,3.6,6.764337999999999,0.23221327167365732,44.44444444444444,1.0000085613199012
0.016620073,1.0862986,1.0863334,33.45126269657735,30.391167,37.16901,10.274766666666498,37,b1c39,625.0,7.0,40.0,3.6,6.777843000000001,0.2156233644967515,45.67901234567901,1.0000320353906376
0.016633097,1.0862969,1.0863073,33.51535299055713,30.388594,37.217945,10.274609999999909,38,b1c39,625.0,7.0,40.0,3.6,6.829350999999999,0.22845165821354754,46.913580246913575,1.0000095738098858
0.016629208,1.0862679,1.0863063,33.496211521901266,30.496368,37.23357,10.19199666666682,39,b1c39,625.0,7.0,40.0,3.6,6.737202,0.22462109661460572,48.148148148148145,1.0000353503956068
0.016642114,1.0862505,1.0862906,33.530506719703915,30.388439,37.308723,10.27515666666659,40,b1c39,625.0,7.0,40.0,3.6,6.920283999999999,0.23733316346879532,49.382716049382715,1.0000369159784046
0.016652448,1.0863148,1.0862919,33.47423815370192,30.411972,37.304932,10.274821666666442,41,b1c39,625.0,7.0,40.0,3.6,6.892960000000002,0.24751187870753735,50.617283950617285,0.9999789195544422
0.016662836,1.0862055,1.0861988,33.51942291541353,30.344553,37.301365,10.27511499999964,42,b1c39,625.0,7.0,40.0,3.6,6.956811999999996,0.25774378251052216,51.85185185185185,0.9999938317381012
0.016657572,1.0861797,1.0861998,33.48896992465121,30.40233,37.33757,10.191421666666672,43,b1c39,625.0,7.0,40.0,3.6,6.93524,0.2525588824701943,53.086419753086425,1.0000185052252404
0.016675353,1.0861065,1.0861094,33.37281473941668,30.303844,37.266201,10.27514333333335,44,b1c39,625.0,7.0,40.0,3.6,6.962357000000001,0.2700726947074764,54.32098765432099,1.0000026700880622
0.016677011,1.0861121,1.0860891,33.42551679570899,30.238358,37.198265,10.191256666666597,45,b1c39,625.0,7.0,40.0,3.6,6.959906999999998,0.27170578062443157,55.55555555555556,0.9999788235486925
0.016678439,1.0861495,1.0861733,33.45945319351847,30.285213,37.289684,10.27492666666658,46,b1c39,625.0,7.0,40.0,3.6,7.004471000000002,0.273112322656649,56.79012345679012,1.000021912268983
0.016673539,1.0861306,1.0861239,33.43796712546815,30.210115,37.216,10.275015000000227,47,b1c39,625.0,7.0,40.0,3.6,7.005885000000003,0.2682859529382613,58.0246913580247,0.9999938313127354
0.01665674,1.0860668,1.0860896,33.41967859923302,30.197382,37.263943,10.191901666666672,48,b1c39,625.0,7.0,40.0,3.6,7.0665609999999965,0.2517393845914809,59.25925925925925,1.0000209931838446
0.016681388,1.0860797,1.0860975,33.476139886932295,30.266562,37.374561,10.274831666666918,49,b1c39,625.0,7.0,40.0,3.6,7.1079989999999995,0.2760170092483883,60.49382716049383,1.000016389220791
0.016679151,1.0860591,1.0860772,33.459524343311394,30.241037,37.357616,10.274764999999997,50,b1c39,625.0,7.0,40.0,3.6,7.1165790000000015,0.2738136237259332,61.72839506172839,1.000016665759718
0.016708126,1.0859108,1.0859538,33.41223076581677,30.216171,37.425632,10.27523333333326,51,b1c39,625.0,7.0,40.0,3.6,7.209461000000001,0.3023532283362036,62.96296296296296,1.0000395980959025
0.016787428,1.078509,1.0784167,31.659106455331383,29.640825,34.610603,12.008310000000014,2,b1c4,1227.0,4.0,80.0,4.0,4.969777999999998,0.38046358984797635,2.4691358024691357,0.9999144188875568
0.016740341,1.0789363,1.0790124,31.682169403151168,29.737724,34.632095,12.092648333333331,3,b1c4,1227.0,4.0,80.0,4.0,4.894371,0.3340841468010804,3.7037037037037033,1.0000705324308765
0.016738746,1.0796522,1.0797466,31.665242387477296,29.74818,34.424313,12.092380000000018,4,b1c4,1227.0,4.0,80.0,4.0,4.6761329999999965,0.3325131142090741,4.938271604938271,1.0000874355648977
0.016720008,1.0802691,1.0804269,31.72598556553616,29.840086,34.543621,12.007856666666642,5,b1c4,1227.0,4.0,80.0,4.0,4.703535000000002,0.3140566824165923,6.172839506172839,1.0001460747141615
0.016683817,1.0806787,1.0807526,31.65874018156685,29.685734,34.465569,12.008058333333368,6,b1c4,1227.0,4.0,80.0,4.0,4.779835000000002,0.27840950966593425,7.4074074074074066,1.0000683829523058
0.016659617,1.081084,1.0811697,31.67556792206573,29.785479,34.4851,12.00806833333336,7,b1c4,1227.0,4.0,80.0,4.0,4.699621000000004,0.25457315309756534,8.641975308641975,1.0000792722859648
0.016653595,1.0813879,1.0815623,31.70697666233762,29.734694,34.543011,12.092554999999994,8,b1c4,1227.0,4.0,80.0,4.0,4.808316999999999,0.2486416432110051,9.876543209876543,1.0001612742291643
0.016637947,1.0816168,1.0817327,31.70114382,29.831789,34.558636,12.092461666666653,9,b1c4,1227.0,4.0,80.0,4.0,4.726846999999999,0.23322877926134145,11.11111111111111,1.0001071544007085
0.016616168,1.0817835,1.0819536,31.66909302575897,29.719275,34.642597,12.092295000000012,10,b1c4,1227.0,4.0,80.0,4.0,4.923322000000002,0.2117770433232205,12.345679012345679,1.0001572403350578
0.016638547,1.0819266,1.0819838,31.65663379,29.754782,34.519489,12.007888333333296,11,b1c4,1227.0,4.0,80.0,4.0,4.764707000000001,0.23381976330849102,13.580246913580247,1.0000528686511634
0.016690802,1.0775421,1.0780181,31.482436138706618,29.755266,34.392864,12.092473333333327,13,b1c4,1227.0,4.0,80.0,4.0,4.637598000000004,0.28528954894816944,16.049382716049383,1.0004417460811972
0.016656851,1.0804358,1.0806552,31.506526520754715,29.595516,34.458183,12.008140000000031,14,b1c4,1227.0,4.0,80.0,4.0,4.862666999999998,0.2518487166402041,17.28395061728395,1.000203066207173
0.016627353,1.0812811,1.0814338,31.483529791168326,29.382664,34.343189,12.008056666666622,15,b1c4,1227.0,4.0,80.0,4.0,4.960525000000004,0.22279397093550277,18.51851851851852,1.0001412213715748
0.016710907,1.0816888,1.0818815,31.33903300272236,29.493584,34.362049,12.008286666666876,16,b1c4,1227.0,4.0,80.0,4.0,4.8684650000000005,0.3050924393947427,19.753086419753085,1.000178147356245
0.016699778,1.0820018,1.0821286,31.38541926648601,29.548168,34.305405,12.008098333333328,17,b1c4,1227.0,4.0,80.0,4.0,4.757237,0.294130670293526,20.98765432098765,1.0001171901932142
0.016707348,1.0822161,1.0823987,31.35564579123949,29.391556,34.361599,12.09246000000009,18,b1c4,1227.0,4.0,80.0,4.0,4.970042999999997,0.30158691902173296,22.22222222222222,1.0001687278538918
0.016691811,1.0824314,1.0825365,31.32132472222224,29.456888,34.249355,12.092455000000092,19,b1c4,1227.0,4.0,80.0,4.0,4.792467000000002,0.28628338712079254,23.456790123456788,1.000097096222449
0.016681554,1.0825535,1.082725,31.28513567617296,29.512949,34.157902,12.092458333333344,20,b1c4,1227.0,4.0,80.0,4.0,4.644953000000001,0.2761805148347692,24.691358024691358,1.0001584217315818
0.016691096,1.0827117,1.0828415,31.343432174152124,29.47686,34.208958,12.008283333333384,21,b1c4,1227.0,4.0,80.0,4.0,4.732098000000004,0.2855791311312707,25.925925925925924,1.000119884176
0.016671179,1.0828112,1.0828853,31.33203400649965,29.602896,34.209164,12.008189999999985,22,b1c4,1227.0,4.0,80.0,4.0,4.606268,0.26596141568613935,27.160493827160494,1.000068432982592
0.016660178,1.0829024,1.0830723,31.33224404178025,29.544054,34.116722,12.092661666666633,23,b1c4,1227.0,4.0,80.0,4.0,4.572668000000004,0.25512572318164994,28.39506172839506,1.0001568931789235
0.016642798,1.0829718,1.0831127,31.29464017542218,29.52528,34.173393,12.007921666666515,24,b1c4,1227.0,4.0,80.0,4.0,4.648112999999999,0.23800688528254674,29.629629629629626,1.0001301049574884
0.01665174,1.0831265,1.0832496,31.38351614391138,29.508512,34.15546,12.008148333333278,25,b1c4,1227.0,4.0,80.0,4.0,4.646947999999998,0.24681451753190212,30.864197530864196,1.0001136524681096
0.016633712,1.08316,1.0832996,31.392844006523845,29.532242,34.193451,12.007910000000022,26,b1c4,1227.0,4.0,80.0,4.0,4.661209000000003,0.22905741686187492,32.098765432098766,1.000128882159607
0.016631547,1.0831717,1.0833453,31.41224949908081,29.500015,34.173615,12.092448333333351,27,b1c4,1227.0,4.0,80.0,4.0,4.673599999999997,0.22692494942507807,33.33333333333333,1.0001602700661398
0.016625524,1.0831598,1.0832411,31.402618130797805,29.431755,34.234783,12.007983333333202,28,b1c4,1227.0,4.0,80.0,4.0,4.803028000000001,0.22099245456510638,34.5679012345679,1.0000750581770113
0.016642904,1.0831218,1.083263,31.39037857011072,29.388172,34.255566,12.008113333333556,29,b1c4,1227.0,4.0,80.0,4.0,4.867394000000001,0.2381112924642096,35.80246913580247,1.0001303639165975
0.01665369,1.0831378,1.0832844,31.280992482600745,29.331198,34.115746,12.007898333333287,30,b1c4,1227.0,4.0,80.0,4.0,4.784548000000001,0.2487352156851357,37.03703703703704,1.0001353475061068
0.016641077,1.0831691,1.083288,31.29180502682699,29.335983,34.209435,12.092206666666849,31,b1c4,1227.0,4.0,80.0,4.0,4.873452,0.23631174604063943,38.2716049382716,1.0001097704873596
0.016640313,1.0831701,1.0833356,31.34514390334576,29.44058,34.246689,12.092238333333322,32,b1c4,1227.0,4.0,80.0,4.0,4.806109000000003,0.23555922635393517,39.50617283950617,1.0001527922530358
0.016654115,1.0831417,1.0833119,31.29041479942689,29.208958,34.251614,12.007793333333392,33,b1c4,1227.0,4.0,80.0,4.0,5.042655999999997,0.24915382938520186,40.74074074074074,1.0001571354883667
0.016635826,1.0831596,1.0833225,31.26008850189029,29.29236,34.217815,12.007773333333413,34,b1c4,1227.0,4.0,80.0,4.0,4.925455000000003,0.23113965065466657,41.9753086419753,1.000150393349235
0.016652757,1.0831957,1.0833349,31.34662448791824,29.334526,34.276882,12.09219499999987,35,b1c4,1227.0,4.0,80.0,4.0,4.942356,0.24781623549181983,43.20987654320987,1.00012850863422
0.016660439,1.0831727,1.0833374,31.29873233960486,29.208866,34.125687,12.007861666666576,36,b1c4,1227.0,4.0,80.0,4.0,4.916820999999999,0.255382801242158,44.44444444444444,1.0001520533152286
0.01665419,1.0831982,1.0833442,31.288408193129005,29.311693,34.273022,12.092419999999889,37,b1c4,1227.0,4.0,80.0,4.0,4.961328999999996,0.24922770239109426,45.67901234567901,1.000134786043773
0.01666208,1.0831987,1.0833346,31.288704026654354,29.239714,34.360661,12.092639999999664,38,b1c4,1227.0,4.0,80.0,4.0,5.120947000000001,0.2569991426111125,46.913580246913575,1.0001254617458457
0.016663037,1.0831635,1.0833015,31.38491994,29.360525,34.29007,12.09220499999986,39,b1c4,1227.0,4.0,80.0,4.0,4.929545000000001,0.2579417621663156,48.148148148148145,1.000127404588504
0.01667152,1.0832192,1.0833584,31.37239159357796,29.420919,34.246601,12.008178333333246,40,b1c4,1227.0,4.0,80.0,4.0,4.825681999999997,0.26629729161960025,49.382716049382715,1.0001285058462774
0.016683804,1.0832064,1.0833358,31.28587188587469,29.397028,34.27803,12.008216666666462,41,b1c4,1227.0,4.0,80.0,4.0,4.881002000000002,0.27839670501157926,50.617283950617285,1.0001194601509003
0.016682696,1.0832208,1.0833888,31.299664106382902,29.336826,34.332985,12.092728333333314,42,b1c4,1227.0,4.0,80.0,4.0,4.996159000000002,0.2773053544711765,51.85185185185185,1.000155093033664
0.01666279,1.0832344,1.0834167,31.33505066103282,29.411249,34.404606,12.008191666666727,43,b1c4,1227.0,4.0,80.0,4.0,4.993357,0.25769847373357396,53.086419753086425,1.0001682922920467
0.016660998,1.0832528,1.0833906,31.356817657272728,29.406612,34.31155,12.092448333333111,44,b1c4,1227.0,4.0,80.0,4.0,4.904937999999998,0.2559334013794198,54.32098765432099,1.0001272094565554
0.016662709,1.0832227,1.0834149,31.31601700557628,29.480148,34.214077,12.008148333333278,45,b1c4,1227.0,4.0,80.0,4.0,4.733929000000003,0.25761869088720973,55.55555555555556,1.0001774335046707
0.016666707,1.0833414,1.0834453,31.36860949192787,29.481071,34.255039,12.008243333333423,46,b1c4,1227.0,4.0,80.0,4.0,4.773967999999996,0.2615566145880486,56.79012345679012,1.0000959069781696
0.016680941,1.0833505,1.0834785,31.31440593383036,29.380999,34.163502,12.092708333333333,47,b1c4,1227.0,4.0,80.0,4.0,4.782503000000002,0.27557672613326456,58.0246913580247,1.0001181519738993
0.016668674,1.0833523,1.0835291,31.350658740055472,29.430073,34.240982,12.092499999999806,48,b1c4,1227.0,4.0,80.0,4.0,4.810909000000002,0.2634940572892896,59.25925925925925,1.0001631971427947
0.016650256,1.0833805,1.0835598,31.37259028947373,29.511742,34.210674,12.092921666666614,49,b1c4,1227.0,4.0,80.0,4.0,4.698931999999996,0.24535281698861566,60.49382716049383,1.000165500486671
0.016651692,1.0834423,1.0835332,31.353269168975206,29.446642,34.305599,12.092898333333627,50,b1c4,1227.0,4.0,80.0,4.0,4.858957,0.2467672388081277,61.72839506172839,1.0000838992533336
0.016630907,1.0833993,1.0835305,31.41663739962824,29.438334,34.340912,12.008123333333543,51,b1c4,1227.0,4.0,80.0,4.0,4.902578000000002,0.22629456644145207,62.96296296296296,1.0001211003182298
0.016651837,1.0834621,1.0835887,31.44235603124996,29.431259,34.375633,12.092586666666708,52,b1c4,1227.0,4.0,80.0,4.0,4.944374,0.24691005995285553,64.19753086419753,1.0001168476497702
0.016756468,1.0839939,1.0833029,33.41836787,30.339937,37.350937,12.138396666666662,2,b1c40,966.0,8.0,15.0,3.6,7.011000000000003,0.34996881301505295,2.4691358024691357,0.9993625425382929
0.016708069,1.0852357,1.0846047,33.36668820936633,30.413502,37.401123,12.054661666666712,3,b1c40,966.0,8.0,15.0,3.6,6.987620999999997,0.3022970848517232,3.7037037037037033,0.9994185594889665
0.016709387,1.0859085,1.0854201,33.29607078141592,30.290945,37.195297,12.054391666666682,4,b1c40,966.0,8.0,15.0,3.6,6.904351999999996,0.30359527980862877,4.938271604938271,0.9995502383488113
0.016651146,1.0865337,1.086074,33.38064044,30.376631,37.242207,12.053903333333317,5,b1c40,966.0,8.0,15.0,3.6,6.865576000000001,0.24622944332522093,6.172839506172839,0.9995769114202349
0.016653717,1.0866898,1.0863302,33.34883431193492,30.39381,37.295341,12.054760000000048,6,b1c40,966.0,8.0,15.0,3.6,6.901531000000002,0.24876180996725714,7.4074074074074066,0.999669086799195
0.01662508,1.0868753,1.086442,33.391032636444486,30.449511,37.323528,12.054249999999955,7,b1c40,966.0,8.0,15.0,3.6,6.874017000000002,0.22055512637021685,8.641975308641975,0.9996013342100974
0.016608728,1.0871191,1.0867541,33.38880915765769,30.367004,37.331367,12.054526666666668,8,b1c40,966.0,8.0,15.0,3.6,6.964362999999999,0.2044488411385636,9.876543209876543,0.9996642502187664
0.016618863,1.0872661,1.0869442,33.421821408928594,30.377577,37.351723,12.13773000000001,9,b1c40,966.0,8.0,15.0,3.6,6.974146000000001,0.21443154666833494,11.11111111111111,0.9997039363224882
0.01659501,1.0874161,1.0871686,33.46110080195378,30.356922,37.397034,12.054343333333357,10,b1c40,966.0,8.0,15.0,3.6,7.040111999999997,0.19093697587389874,12.345679012345679,0.9997723962336037
0.016578794,1.0875719,1.0872169,33.44986972677594,30.332684,37.421959,12.137778333333335,11,b1c40,966.0,8.0,15.0,3.6,7.089275000000001,0.17496464702626732,13.580246913580247,0.9996735847993131
0.016593276,1.0875677,1.087332,33.51426012623984,30.352715,37.513096,12.054388333333312,12,b1c40,966.0,8.0,15.0,3.6,7.160380999999997,0.1892290319776364,14.814814814814813,0.9997832778593921
0.016574159,1.0876007,1.0873116,33.450584889679746,30.324766,37.471458,12.137685000000056,13,b1c40,966.0,8.0,15.0,3.6,7.146691999999998,0.17039929526203668,16.049382716049383,0.9997341855333487
0.016570743,1.087569,1.087273,33.44991334347045,30.283493,37.537289,12.13756333333331,14,b1c40,966.0,8.0,15.0,3.6,7.253796000000001,0.16703462608692862,17.28395061728395,0.999727833360458
0.016657034,1.0876004,1.0873559,33.29413583633107,30.189522,37.438236,12.137876666666733,15,b1c40,966.0,8.0,15.0,3.6,7.248714000000003,0.2520289667745856,18.51851851851852,0.9997751931683733
0.016608804,1.0875747,1.0873736,33.313763873339184,30.145094,37.446869,12.137805000000055,16,b1c40,966.0,8.0,15.0,3.6,7.301774999999999,0.20452369911787083,19.753086419753085,0.9998150931609572
0.016594579,1.08767,1.0873928,33.40137114555256,30.210928,37.439121,12.13726,17,b1c40,966.0,8.0,15.0,3.6,7.228193000000001,0.19051245233336422,20.98765432098765,0.9997451432879458
