battery_id,cycle,voltage,temperature,capacity,soh,rul,capacity_loss,capacity_retention,voltage_drop_rate,temperature_change_rate,cycle_percentage
B0007,37,3.560441253,31.35343841,1.850669131,0.964564171,131,0.06798924999999989,96.45641711555946,-0.0032166949999998806,-0.2867517900000003,22.023809523809522
B0007,38,3.562687054,31.15467034,1.845295954,0.961763685,130,0.07336242699999995,96.17636846004011,0.002245800999999936,-0.19876806999999985,22.61904761904762
B0007,39,3.559808296,30.99536769,1.840658852,0.959346839,129,0.07799952899999996,95.93468385136144,-0.002878758000000037,-0.15930265000000077,23.214285714285715
B0007,40,3.561251721,31.22168995,1.835529035,0.956673191,128,0.08312934599999999,95.66731905881686,0.0014434250000001647,0.2263222599999999,23.809523809523807
B0007,41,3.561145296,31.74476152,1.830567192,0.954087091,127,0.08809118900000001,95.40870902958311,-0.00010642500000024313,0.5230715700000026,24.404761904761905
B0007,42,3.561634523,31.92325997,1.830174013,0.953882166,126,0.08848436800000004,95.38821663740461,0.000489227000000092,0.1784984499999993,25.0
B0007,43,3.560447071,31.581172,1.829432027,0.953495445,125,0.08922635400000001,95.34954451070672,-0.0011874519999999222,-0.34208797000000146,25.595238095238095
B0007,44,3.560490228,31.24662583,1.82509849,0.951236816,124,0.09355989099999995,95.12368163470369,4.3156999999904855e-05,-0.3345461699999994,26.190476190476193
B0007,45,3.55670021,30.93939936,1.814629112,0.945780203,123,0.10402926899999998,94.57802024424066,-0.003790018000000117,-0.3072264699999998,26.785714285714285
B0007,46,3.554709504,30.93024534,1.799087011,0.937679698,122,0.11957137000000007,93.76796978638376,-0.0019907059999999532,-0.009154020000000429,27.380952380952383
B0007,47,3.556136821,30.92068232,1.799099676,0.937686299,121,0.11955870499999999,93.76862988304951,0.0014273170000000945,-0.00956301999999809,27.976190476190478
B0007,48,3.568999942,33.88057782,1.834078994,0.955917433,120,0.084579387,95.59174328074404,0.012863121000000088,2.9598954999999982,28.57142857142857
B0007,49,3.571059291,33.03833932,1.834539157,0.956157269,119,0.08411922399999994,95.61572686242576,0.0020593490000000436,-0.8422385000000006,29.166666666666668
B0007,50,3.566692128,32.2732917,1.819136535,0.94812946,118,0.09952184600000002,94.81294601553147,-0.004367162999999952,-0.7650476199999972,29.761904761904763
B0007,51,3.563327431,31.93791978,1.809252781,0.942978072,117,0.10940559999999988,94.29780720302183,-0.003364697000000305,-0.33537192000000005,30.357142857142854
B0007,52,3.561134579,31.66653656,1.799117516,0.937695597,116,0.11954086500000005,93.76955969943458,-0.0021928519999998564,-0.2713832200000006,30.952380952380953
B0007,53,3.558893422,31.75629644,1.79408306,0.935071651,115,0.12457532100000002,93.50716509861064,-0.002241156999999827,0.08975987999999901,31.547619047619047
B0007,54,3.555013985,32.13387337,1.789027001,0.932436446,114,0.12963137999999996,93.24364455477289,-0.003879437000000152,0.3775769300000036,32.142857142857146
B0007,55,3.554758119,31.86715861,1.778869395,0.927142326,113,0.1397889859999999,92.71423264379445,-0.00025586599999982695,-0.2667147600000028,32.73809523809524
B0007,56,3.547186025,31.81736328,1.773787128,0.924493461,112,0.14487125300000003,92.44934614548248,-0.007572094000000362,-0.049795330000002025,33.33333333333333
B0007,57,3.544914381,31.74675385,1.773640325,0.924416948,111,0.14501805600000006,92.44169480945237,-0.002271643999999906,-0.07060942999999753,33.92857142857143
B0007,58,3.546992844,31.933628,1.763890204,0.919335209,110,0.154768177,91.93352091583206,0.0020784630000001414,0.18687414999999774,34.523809523809526
B0007,59,3.549630689,32.25382456,1.758395364,0.916471312,109,0.1602630169999999,91.64713121486112,0.00263784499999975,0.3201965599999994,35.11904761904761
B0007,60,3.540832548,32.12884295,1.752678792,0.913491849,108,0.16597958899999998,91.34918489692303,-0.00879814099999976,-0.12498160999999897,35.714285714285715
B0007,61,3.544422792,31.99865488,1.742718006,0.908300312,107,0.17594037499999993,90.8300311956368,0.0035902440000001867,-0.1301880699999991,36.30952380952381
B0007,62,3.537904413,31.83543126,1.73814229,0.90591546,106,0.18051609099999988,90.59154601008673,-0.006518379000000074,-0.16322362000000012,36.904761904761905
B0007,63,3.540677773,32.13788229,1.732758138,0.903109254,105,0.18590024300000008,90.31092534028339,0.002773359999999947,0.3024510300000003,37.5
B0007,64,3.538295421,32.0557282,1.7279128,0.900583875,104,0.19074558100000005,90.0583875228177,-0.002382352000000143,-0.08215409000000307,38.095238095238095
B0007,65,3.540635632,32.2912875,1.722862266,0.897951549,103,0.19579611500000005,89.79515494061265,0.0023402109999999254,0.23555930000000558,38.69047619047619
B0007,66,3.538242101,32.1688728,1.712445186,0.892522193,102,0.2062131949999999,89.25221930896723,-0.00239353100000006,-0.12241470000000021,39.285714285714285
B0007,67,3.532985224,32.09949527,1.706500801,0.889423994,101,0.21215757999999996,88.9423994338469,-0.005256876999999882,-0.06937753000000413,39.88095238095239
B0007,68,3.532810896,32.09136054,1.7019707,0.887062917,100,0.21668768100000002,88.70629169080829,-0.00017432799999994586,-0.008134730000001866,40.476190476190474
B0007,69,3.531781297,32.18201593,1.69677161,0.884353164,99,0.22188677099999987,88.43531640664696,-0.0010295989999997701,0.090655390000002,41.07142857142857
B0007,70,3.529776982,32.234381,1.697242065,0.884598364,98,0.221416316,88.45983640482167,-0.002004315000000201,0.05236507000000046,41.66666666666667
B0007,71,3.526169905,32.23731933,1.691444548,0.881576713,97,0.22721383299999998,88.15767125351535,-0.0036070769999998475,0.002938329999999212,42.26190476190476
B0007,72,3.526573018,32.21746402,1.681073613,0.876171407,96,0.23758476800000006,87.61714068785025,0.000403112999999955,-0.019855309999996962,42.857142857142854
B0007,73,3.524502255,32.23410177,1.676273848,0.873669781,95,0.24238453300000007,87.36697812386643,-0.0020707630000003086,0.016637750000001006,43.452380952380956
B0007,74,3.522854841,32.22834398,1.67140083,0.871129977,94,0.2472575509999999,87.11299763165083,-0.0016474139999997917,-0.005757790000004093,44.047619047619044
B0007,75,3.525237386,32.13642921,1.666084963,0.86835936,93,0.2525734179999999,86.83593595914874,0.0023825450000001247,-0.09191476999999537,44.642857142857146
B0007,76,3.520624815,32.14794533,1.660585291,0.865492944,92,0.2580730899999999,86.54929441553358,-0.00461257100000001,0.011516119999996022,45.23809523809524
B0007,77,3.518029643,32.01201117,1.665531247,0.868070764,91,0.25312713399999986,86.80707641825896,-0.0025951719999999234,-0.13593415999999792,45.83333333333333
B0007,78,3.521222606,32.50667189,1.665291961,0.867946049,90,0.25336641999999987,86.79460489115598,0.0031929629999996045,0.49466071999999883,46.42857142857143
B0007,79,3.51804896,31.93940852,1.650436289,0.86020331,89,0.268222092,86.02033094290587,-0.00317364600000003,-0.5672633699999992,47.023809523809526
B0007,80,3.513177839,31.77490575,1.650640636,0.860309815,88,0.26801774499999986,86.03098145797536,-0.004871120999999867,-0.16450277000000213,47.61904761904761
B0007,81,3.514493812,31.9326848,1.64066919,0.855112721,87,0.27798919099999986,85.51127216012719,0.0013159730000000813,0.15777905000000203,48.214285714285715
B0007,82,3.514449456,32.37112467,1.639961236,0.854743738,86,0.278697145,85.47437377284727,-4.4356000000078666e-05,0.43843986999999984,48.80952380952381
B0007,83,3.517703727,32.5921237,1.63560334,0.852472413,85,0.2830550409999999,85.24724131179244,0.0032542709999998642,0.22099903000000154,49.404761904761905
B0007,84,3.515840302,32.51801845,1.629717588,0.849404774,84,0.28894079299999986,84.94047737412198,-0.0018634249999998076,-0.07410525000000234,50.0
B0007,85,3.509353189,32.28388171,1.630013952,0.849559238,83,0.28864442899999987,84.95592379245966,-0.006487112999999933,-0.23413673999999673,50.595238095238095
B0007,86,3.507630434,31.98473025,1.625322033,0.847113822,82,0.29333634799999997,84.71138213530676,-0.0017227549999998537,-0.2991514600000045,51.19047619047619
B0007,87,3.509207943,32.36526113,1.615155024,0.841814802,81,0.30350335699999986,84.18148014229533,0.0015775089999996439,0.380530880000002,51.78571428571429
B0007,88,3.505874897,32.72073359,1.609067661,0.838642083,80,0.3095907199999999,83.86420828919832,-0.0033330459999998396,0.35547246000000143,52.38095238095239
B0007,89,3.50408368,32.75033948,1.609295736,0.838760955,79,0.309362645,83.87609550175571,-0.0017912170000000671,0.029605889999999135,52.976190476190474
B0007,90,3.529543482,32.4804619,1.713054299,0.892839662,78,0.20560408200000002,89.2839661277877,0.025459801999999865,-0.2698775799999993,53.57142857142857
B0007,91,3.521434742,32.89433338,1.650182016,0.860070783,77,0.26847636499999994,86.00707829707179,-0.008108739999999948,0.4138714799999974,54.166666666666664
B0007,92,3.513611049,32.95005286,1.645096657,0.857420307,76,0.2735617239999999,85.74203064448501,-0.007823692999999743,0.05571948000000049,54.761904761904766
B0007,93,3.513766889,32.74309556,1.629791179,0.849443129,75,0.28886720200000005,84.94431291883012,0.00015583999999968512,-0.20695729999999912,55.35714285714286
B0007,94,3.510769869,32.59734425,1.619086193,0.843863717,74,0.29957218799999996,84.38637169771391,-0.002997019999999573,-0.1457513100000014,55.952380952380956
B0007,95,3.509062172,32.49909562,1.614582762,0.84151654,73,0.304075619,84.15165398847519,-0.0017076970000000635,-0.0982486300000005,56.547619047619044
B0007,96,3.51417515,32.45256365,1.609523131,0.838879473,72,0.30913525,83.8879472728814,0.005112977999999657,-0.04653196999999665,57.14285714285714
B0007,97,3.506383654,32.60642128,1.60930205,0.838764246,71,0.30935633100000004,83.87642458587317,-0.007791495999999842,0.15385762999999741,57.738095238095234
B0007,98,3.50908028,32.6010787,1.599406396,0.833606655,70,0.31925198499999996,83.36066554830846,0.002696626000000091,-0.005342579999997099,58.333333333333336
B0007,99,3.509910121,32.54975369,1.594043996,0.830811786,69,0.32461438500000006,83.08117858736207,0.0008298409999998313,-0.05132500999999934,58.92857142857143
B0007,100,3.506521806,32.67473211,1.589233613,0.828304626,68,0.329424768,82.83046261584595,-0.0033883150000000306,0.12497841999999793,59.523809523809526
B0007,101,3.500074247,32.72457677,1.589426874,0.828405354,67,0.32923150700000003,82.8405353313389,-0.006447558999999714,0.04984465999999799,60.11904761904761
B0007,102,3.50191442,32.68083189,1.583936732,0.825543905,66,0.334721649,82.55439048896532,0.001840172999999723,-0.04374487999999843,60.71428571428571
B0007,103,3.504858596,32.64100867,1.589212392,0.828293566,65,0.3294459889999999,82.82935658257759,0.002944176000000187,-0.03982322000000238,61.30952380952381
B0007,104,3.508526907,33.36493826,1.599164426,0.833480541,64,0.319493955,83.34805413178971,0.0036683109999997576,0.7239295900000045,61.904761904761905
B0007,105,3.505228031,33.21955072,1.589469707,0.828427678,63,0.32918867400000007,82.84276777669885,-0.003298875999999673,-0.14538754000000154,62.5
B0007,106,3.506930692,33.08876199,1.578595703,0.822760174,62,0.340062678,82.27601737925018,0.0017026609999999387,-0.13078872999999902,63.095238095238095
B0007,107,3.500728253,32.85404564,1.574078685,0.820405915,61,0.34457969600000005,82.04059151893387,-0.0062024389999999485,-0.23471634999999935,63.69047619047619
B0007,108,3.502277555,32.92642116,1.568105305,0.817292605,60,0.35055307599999996,81.72926043158904,0.0015493019999999191,0.07237551999999425,64.28571428571429
B0007,109,3.49909547,33.22821092,1.569192218,0.817859101,59,0.349466163,81.78591006816653,-0.0031820850000001677,0.30178976000000546,64.88095238095238
B0007,110,3.503358013,33.29142761,1.563419777,0.814850519,58,0.35523860399999996,81.48505187177456,0.004262543000000285,0.0632166899999973,65.47619047619048
B0007,111,3.498770978,33.07677899,1.558457683,0.812264288,57,0.3602006979999999,81.22642876048293,-0.004587035000000128,-0.2146486199999984,66.07142857142857
B0007,112,3.499119634,32.93771879,1.552974827,0.809406637,56,0.3656835540000001,80.94066366262625,0.0003486559999998917,-0.13906020000000296,66.66666666666666
B0007,113,3.501126825,33.14986408,1.553183078,0.809515177,55,0.365475303,80.95151765320956,0.0020071910000001303,0.21214529000000226,67.26190476190477
B0007,114,3.498504488,33.40272152,1.553252316,0.809551263,54,0.36540606499999995,80.95512632063499,-0.00262233700000003,0.25285743999999966,67.85714285714286
B0007,115,3.492655946,33.38240285,1.548071808,0.806851195,53,0.370586573,80.6851195257151,-0.005848541999999846,-0.02031867000000176,68.45238095238095
B0007,116,3.493775838,33.10537195,1.542853465,0.804131408,52,0.3758049159999999,80.41314077995837,0.0011198919999997337,-0.27703089999999975,69.04761904761905
B0007,117,3.494027941,32.91407792,1.537964704,0.801583398,51,0.380693677,80.15833976647872,0.00025210300000022556,-0.19129403000000167,69.64285714285714
B0007,118,3.49192233,33.22305243,1.537788946,0.801491793,50,0.3808694349999999,80.14917930301424,-0.0021056110000001738,0.30897451000000586,70.23809523809523
B0007,119,3.496776348,33.53568932,1.538174652,0.801692822,49,0.38048372900000005,80.1692822042821,0.004854018000000071,0.3126368900000003,70.83333333333334
B0007,120,3.494174052,33.27121482,1.558143338,0.812100452,48,0.3605150429999999,81.21004517687508,-0.0026022960000000595,-0.2644745000000057,71.42857142857143
B0007,121,3.501870341,33.39447417,1.557985946,0.812018419,47,0.3606724349999999,81.20184194478549,0.007696289000000078,0.12325935000000499,72.02380952380952
B0007,122,3.496077053,33.0647267,1.547891193,0.806757059,46,0.37076718799999986,80.67570591661259,-0.0057932880000000075,-0.32974747000000093,72.61904761904762
B0007,123,3.490205071,32.84493033,1.542966838,0.804190498,45,0.37569154300000007,80.41904975266152,-0.005871981999999942,-0.21979637000000452,73.21428571428571
B0007,124,3.492625204,32.73055498,1.531926136,0.798436111,44,0.3867322449999999,79.84361109670623,0.002420132999999769,-0.11437534999999599,73.80952380952381
B0007,125,3.491063586,32.72113786,1.527353914,0.79605308,43,0.3913044669999999,79.60530801757147,-0.0015616179999997648,-0.009417120000001944,74.40476190476191
B0007,126,3.491278592,32.66935489,1.522033993,0.793280351,42,0.396624388,79.32803505159265,0.00021500599999990655,-0.051782969999997874,75.0
B0007,127,3.48913418,32.64029246,1.522264961,0.79340073,41,0.3963934199999999,79.34007304659411,-0.002144411999999818,-0.029062430000003303,75.59523809523809
B0007,128,3.489939655,32.54691312,1.511302167,0.787686949,40,0.407356214,78.76869493631862,0.0008054749999999444,-0.09337933999999848,76.19047619047619
B0007,129,3.483527816,32.54884968,1.511718525,0.787903954,39,0.40693985599999993,78.79039541224093,-0.006411839000000086,0.0019365599999972005,76.78571428571429
B0007,130,3.485280766,32.50822948,1.506746647,0.785312624,38,0.41191173400000003,78.53126236129057,0.0017529499999997533,-0.04062019999999933,77.38095238095238
B0007,131,3.485044021,32.59683133,1.501640227,0.78265117,37,0.417018154,78.26511701459584,-0.00023674499999959409,0.08860185000000342,77.97619047619048
B0007,132,3.47712357,32.5921818,1.50633815,0.785099716,36,0.41232023100000004,78.50997159874288,-0.007920451000000384,-0.004649530000001789,78.57142857142857
B0007,133,3.483067213,32.84421278,1.506125527,0.784988897,35,0.41253285399999995,78.49888974060151,0.005943643000000165,0.2520309800000007,79.16666666666666
B0007,134,3.493281918,33.00403743,1.522253138,0.793394569,34,0.396405243,79.33945683475999,0.010214705000000102,0.15982464999999735,79.76190476190477
B0007,135,3.49016483,32.80607303,1.506231955,0.785044368,33,0.4124264259999999,78.50443674162338,-0.003117088000000212,-0.1979643999999965,80.35714285714286
B0007,136,3.482875442,32.63332565,1.501320163,0.782484354,32,0.41733821800000004,78.24843535812329,-0.007289387999999786,-0.172747379999997,80.95238095238095
B0007,137,3.475125176,32.50727254,1.496262213,0.779848162,31,0.4223961679999999,77.98481625583351,-0.00775026599999995,-0.12605311000000086,81.54761904761905
B0007,138,3.481810972,32.80531048,1.491109302,0.777162478,30,0.42754907900000005,77.71624780972408,0.006685795999999744,0.2980379400000004,82.14285714285714
B0007,139,3.475287987,33.10844042,1.485669971,0.774327512,29,0.4329884099999999,77.43275122409611,-0.006522984999999704,0.30312993999999804,82.73809523809523
B0007,140,3.477752706,32.80940704,1.485981299,0.774489776,28,0.4326770819999999,77.44897756241058,0.002464718999999782,-0.29903337999999735,83.33333333333334
B0007,141,3.47736894,32.49765773,1.48091031,0.771846789,27,0.4377480709999999,77.1846788706676,-0.0003837660000001186,-0.3117493100000033,83.92857142857143
B0007,142,3.475639281,32.3993683,1.475587287,0.769072443,26,0.443071094,76.90724422921643,-0.0017296589999999945,-0.09828943000000123,84.52380952380952
B0007,143,3.476064711,32.67438521,1.475841411,0.769204891,25,0.44281697,76.9204891092074,0.0004254299999999489,0.27501690999999795,85.11904761904762
B0007,144,3.477669284,32.75101602,1.471027649,0.76669597,24,0.4476307319999999,76.66959702504748,0.0016045730000002756,0.0766308100000046,85.71428571428571
B0007,145,3.470288166,32.5539305,1.471016349,0.766690081,23,0.4476420320000001,76.66900807184392,-0.007381118000000075,-0.19708552000000168,86.30952380952381
B0007,146,3.466034371,32.35166965,1.465574367,0.763853733,22,0.45308401399999987,76.38537331675201,-0.004253794999999894,-0.20226085000000182,86.90476190476191
B0007,147,3.470992496,32.1955606,1.460464759,0.761190618,21,0.458193622,76.11906181228622,0.004958124999999924,-0.15610904999999775,87.5
B0007,148,3.47062776,32.54943296,1.461040943,0.761490924,20,0.457617438,76.14909237977577,-0.0003647359999998656,0.3538723599999969,88.09523809523809
B0007,149,3.470419714,32.55534031,1.460504197,0.761211173,19,0.4581541840000001,76.12111731108634,-0.00020804600000001727,0.005907350000001088,88.69047619047619
B0007,150,3.46568412,32.18791654,1.466060932,0.76410733,18,0.452597449,76.41073296413991,-0.00473559400000001,-0.36742376999999493,89.28571428571429
B0007,151,3.481429883,32.57562903,1.48611133,0.774557548,17,0.432547051,77.45575474595131,0.015745762999999968,0.3877124899999984,89.88095238095238
B0007,152,3.473581788,32.63851786,1.476053772,0.769315573,16,0.442604609,76.9315573119736,-0.007848094999999944,0.06288882999999856,90.47619047619048
B0007,153,3.47856421,32.39922296,1.46607975,0.764117138,15,0.45257863099999995,76.41171375364294,0.004982421999999875,-0.2392948999999973,91.07142857142857
B0007,154,3.477089555,32.34721755,1.460683732,0.761304746,14,0.45797464900000007,76.13047463085613,-0.0014746549999999914,-0.052005409999999586,91.66666666666666
B0007,155,3.472693919,32.3401415,1.455821042,0.758770325,13,0.462837339,75.8770324314446,-0.004395635999999925,-0.007076050000001999,92.26190476190477
B0007,156,3.463501112,32.41722178,1.456065941,0.758897965,12,0.4625924399999999,75.88979650671853,-0.009192807000000247,0.077080279999997,92.85714285714286
B0007,157,3.470543394,32.26246207,1.450467961,0.755980312,11,0.46819042,75.59803117447201,0.007042282000000011,-0.15475971000000044,93.45238095238095
B0007,158,3.473074478,32.23526477,1.444946306,0.753102439,10,0.4737120749999999,75.31024388233708,0.002531084000000128,-0.027197299999997426,94.04761904761905
B0007,159,3.469394414,32.22449685,1.445525402,0.753404262,9,0.47313297900000006,75.34042622254596,-0.003680064000000094,-0.010767919999999265,94.64285714285714
B0007,160,3.468179515,32.35830989,1.440557392,0.750814948,8,0.47810098899999987,75.0814947707984,-0.001214898999999825,0.13381303999999972,95.23809523809523
B0007,161,3.465511521,32.38254806,1.440860074,0.750972705,7,0.47779830700000003,75.09727048173251,-0.0026679940000002844,0.024238169999996728,95.83333333333334
B0007,162,3.469633235,32.40035442,1.435073285,0.747956645,6,0.4835850959999999,74.7956644711313,0.004121714000000054,0.017806360000001575,96.42857142857143
B0007,163,3.46280173,32.40145335,1.435272207,0.748060322,5,0.48338617400000006,74.8060322365433,-0.006831505000000071,0.001098929999997722,97.02380952380952
B0007,164,3.463949191,32.3716433,1.430435418,0.7455394,4,0.4882229629999999,74.55393999084197,0.0011474610000004049,-0.029810049999994703,97.61904761904762
B0007,165,3.462018592,32.47632158,1.430539954,0.745593884,3,0.4881184270000001,74.55938838129204,-0.0019305990000000328,0.10467827999999457,98.21428571428571
B0007,166,3.459923226,32.5611053,1.424686593,0.742543127,2,0.4939717880000001,74.25431265452565,-0.002095366000000265,0.08478372000000434,98.80952380952381
B0007,167,3.466184509,32.74836872,1.445974681,0.753638426,1,0.47268369999999993,75.36384253284119,0.006261283000000173,0.18726342000000074,99.40476190476191
B0007,168,3.480028397,32.85451969,1.456661261,0.759208244,0,0.46199711999999993,75.9208244377924,0.013843887999999804,0.10615096999999452,100.0
B0018,1,3.531980764,31.73224085,1.862860539,1.0,131,0.0,100.0,0.0,0.0,0.5952380952380952
B0018,2,3.536679572,31.90487267,1.851059163,0.993664917,130,0.011801375999999975,99.36649170708533,0.00469880800000011,0.17263181999999944,1.1904761904761905
B0018,3,3.542580752,31.27203035,1.858511387,0.997665337,129,0.004349151999999856,99.7665336771622,0.00590117999999995,-0.6328423199999982,1.7857142857142856
B0018,4,3.543933266,30.75365134,1.844509917,0.990149224,128,0.018350621999999817,99.01492239403758,0.0013525139999996938,-0.5183790100000003,2.380952380952381
B0018,5,3.548889686,31.88620156,1.846599865,0.991271126,127,0.016260673999999975,99.12711264962815,0.0049564200000000724,1.1325502199999988,2.976190476190476
B0018,6,3.549760024,31.97665931,1.847778156,0.991903643,126,0.015082382999999977,99.19036435179972,0.000870337999999915,0.09045774999999878,3.571428571428571
B0018,7,3.549473515,31.61270888,1.823831363,0.979048793,125,0.03902917599999989,97.90487934105087,-0.00028650899999993484,-0.36395042999999916,4.166666666666666
B0018,8,3.550347288,31.22689708,1.823839922,0.979053388,124,0.039020617000000035,97.90533879573472,0.0008737730000003552,-0.38581179999999904,4.761904761904762
B0018,9,3.546770652,31.07200683,1.812528436,0.972981282,123,0.050332102999999906,97.29812823095074,-0.003576636000000022,-0.15489025000000112,5.357142857142857
B0018,10,3.545554818,31.10619405,1.831388191,0.983105365,122,0.03147234799999987,98.31053654628947,-0.0012158340000003598,0.03418721999999974,5.952380952380952
B0018,11,3.551053648,31.44815624,1.831686455,0.983265476,121,0.03117408399999988,98.32654762139444,0.005498830000000066,0.3419621900000003,6.547619047619048
B0018,12,3.553295139,31.21782768,1.807449812,0.970255032,120,0.05541072699999994,97.02550320649634,0.002241490999999929,-0.23032856000000024,7.142857142857142
B0018,13,3.557833742,30.71878117,1.804806911,0.968836299,119,0.05805362799999991,96.88362994520439,0.0045386030000003075,-0.49904650999999944,7.738095238095238
B0018,14,3.546172829,30.47869305,1.797525119,0.964927369,118,0.06533542000000003,96.49273691550347,-0.01166091300000005,-0.24008811999999935,8.333333333333332
B0018,15,3.544147143,30.79654647,1.789434533,0.960584271,117,0.07342600599999982,96.05842710912673,-0.002025686000000082,0.3178534199999987,8.928571428571429
B0018,16,3.549475499,31.35209587,1.78591108,0.95869285,116,0.07694945899999994,95.86928503830421,0.005328356000000145,0.5555494000000003,9.523809523809524
B0018,17,3.550143788,31.41498374,1.782818675,0.95703282,115,0.08004186400000002,95.7032820050519,0.0006682890000000441,0.06288787000000085,10.119047619047619
B0018,18,3.552025316,30.95899214,1.756455709,0.942880947,114,0.10640483,94.28809469241756,0.0018815279999997436,-0.45599160000000083,10.714285714285714
B0018,19,3.547567087,30.3941064,1.749034241,0.938897037,113,0.11382629799999999,93.8897037316007,-0.004458228999999925,-0.5648857400000011,11.30952380952381
B0018,20,3.539003724,30.14753969,1.75787227,0.943641369,112,0.10498826899999991,94.36413693875558,-0.008563362999999935,-0.24656670999999974,11.904761904761903
B0018,21,3.536715235,30.04230693,1.734394104,0.931038082,111,0.128466435,93.10380823950665,-0.0022884890000001157,-0.10523275999999981,12.5
B0018,22,3.53833147,30.07934386,1.723738713,0.925318174,110,0.139121826,92.53181743413376,0.001616235000000188,0.037036930000002855,13.095238095238097
B0018,23,3.539060042,30.03498728,1.725851501,0.926452337,109,0.13700903799999997,92.64523376110873,0.0007285719999998719,-0.04435658000000231,13.690476190476192
B0018,24,3.529409712,30.10342757,1.710402699,0.918159284,108,0.15245783999999984,91.81592841717284,-0.00965032999999993,0.06844029000000162,14.285714285714285
B0018,25,3.545384119,30.02489129,1.758498981,0.943977793,107,0.10436155799999991,94.39777933907912,0.015974406999999857,-0.07853628000000157,14.880952380952381
B0018,26,3.536082146,30.91299643,1.753338991,0.941207865,106,0.10952154800000002,94.12078651583911,-0.009301972999999908,0.8881051400000004,15.476190476190476
B0018,27,3.542638557,31.31013594,1.725133693,0.926067012,105,0.13772684599999985,92.60670119331998,0.00655641100000004,0.3971395099999988,16.071428571428573
B0018,28,3.540186186,31.27225991,1.726502435,0.926801765,104,0.13635810399999992,92.6801764734789,-0.0024523709999999532,-0.037876029999999616,16.666666666666664
B0018,29,3.5384145,30.95239797,1.708316204,0.917039235,103,0.15454433499999998,91.70392352167379,-0.0017716860000001056,-0.3198619399999991,17.261904761904763
B0018,30,3.537957165,30.8427191,1.703598438,0.914506697,102,0.15926210099999993,91.45066967356057,-0.0004573350000001142,-0.10967886999999976,17.857142857142858
B0018,31,3.539505246,30.86069068,1.691455623,0.907988326,101,0.17140491599999996,90.79883263338587,0.0015480810000001455,0.017971580000001097,18.452380952380953
B0018,32,3.533127935,31.23848448,1.686563122,0.905361988,100,0.176297417,90.53619885605403,-0.006377311000000052,0.3777937999999992,19.047619047619047
B0018,33,3.529674399,31.43598279,1.680361014,0.902032642,99,0.18249952499999988,90.20326421762269,-0.0034535359999998683,0.1974983100000003,19.642857142857142
B0018,34,3.53053054,31.1540613,1.666822936,0.894765282,98,0.19603760299999995,89.47652822657166,0.0008561409999998659,-0.281921490000002,20.238095238095237
B0018,35,3.524871353,30.99767816,1.664247476,0.893382752,97,0.19861306300000003,89.33827525775938,-0.00565918700000001,-0.1563831399999991,20.833333333333336
B0018,36,3.522174455,30.78903657,1.660541898,0.891393566,96,0.20231864099999997,89.13935655598748,-0.0026968979999999476,-0.20864158999999916,21.428571428571427
B0018,37,3.523490461,30.80600102,1.63749438,0.879021454,95,0.225366159,87.90214542195528,0.0013160060000001472,0.016964449999999687,22.023809523809522
B0018,38,3.516150619,31.15257373,1.643587756,0.882292432,94,0.21927278299999986,88.22924323053687,-0.007339842000000374,0.34657271000000023,22.61904761904762
B0018,39,3.514856455,31.26300379,1.630194742,0.875102944,93,0.2326657969999999,87.51029440320332,-0.001294163999999931,0.11043005999999878,23.214285714285715
B0018,40,3.525196781,30.59752459,1.697509721,0.91123822,92,0.16535081799999984,91.1238219642163,0.010340326000000122,-0.6654792,23.809523809523807
B0018,41,3.523339658,30.83989963,1.652366747,0.887005072,91,0.21049379199999985,88.70050722567805,-0.0018571230000001826,0.24237504000000243,24.404761904761905
B0018,42,3.520715241,30.62387176,1.653913091,0.887835163,90,0.20894744799999998,88.78351633814924,-0.0026244169999998235,-0.21602787000000134,25.0
B0018,43,3.515533414,30.43735102,1.625992968,0.872847395,89,0.2368675709999999,87.28473946164792,-0.005181826999999917,-0.18652073999999885,25.595238095238095
B0018,44,3.516643836,30.17043138,1.626108837,0.872909594,88,0.23675170199999984,87.29095941196488,0.0011104219999999998,-0.2669196400000011,26.190476190476193
B0018,45,3.507609861,30.22478616,1.60504076,0.861600064,87,0.25781977899999986,86.16000642010486,-0.009033974999999916,0.0543547800000006,26.785714285714285
B0018,46,3.536710524,30.43618863,1.747636411,0.93814667,86,0.11522412799999993,93.81466698189585,0.029100662999999916,0.21140246999999945,27.380952380952383
B0018,47,3.531619764,30.65435642,1.719633135,0.923114264,85,0.1432274039999999,92.31142637886968,-0.005090759999999861,0.21816778999999897,27.976190476190478
B0018,48,3.539405475,30.44668774,1.6989011,0.911985124,84,0.16395943899999987,91.19851241854022,0.0077857109999999174,-0.2076686799999976,28.57142857142857
B0018,49,3.536147298,30.4015178,1.687446535,0.905836212,83,0.17541400399999985,90.58362124659295,-0.0032581770000001953,-0.04516994000000096,29.166666666666668
B0018,50,3.523354253,30.45519155,1.675540403,0.899444895,82,0.18732013599999986,89.94448955902222,-0.012793045000000003,0.053673749999997966,29.761904761904763
B0018,51,3.531838569,31.0946691,1.681359779,0.902568788,81,0.18150075999999982,90.25687880546168,0.008484316000000103,0.6394775500000023,30.357142857142854
B0018,52,3.532675506,30.94864947,1.662870259,0.89264345,80,0.19999027999999996,89.26434503211085,0.000836936999999871,-0.1460196300000014,30.952380952380953
