type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Resistance_Ratio,Normalized_Capacity,SOH_Estimate,Health_Class
0,24,34,409,2214,02214.csv,0.8359112629456826,0.1212042634331096,0.140309895,1.1576316791647716,64.6977799610031,64.6977799610031,Critical
-1,24,34,410,2215,02215.csv,0.850808601,0.1212042634331096,0.140309895,1.1576316791647716,65.85080270655922,65.85080270655922,Critical
1,24,34,411,2216,02216.csv,0.850808601,0.1212042634331096,0.140309895,1.1576316791647716,65.85080270655922,65.85080270655922,Critical
-1,24,34,412,2217,02217.csv,0.8528775379207896,0.1212042634331096,0.140309895,1.1576316791647716,66.01093408842712,66.01093408842712,Critical
1,24,34,413,2218,02218.csv,0.8528775379207896,0.1212042634331096,0.140309895,1.1576316791647716,66.01093408842712,66.01093408842712,Critical
-1,24,34,414,2219,02219.csv,0.852281055,0.1212042634331096,0.140309895,1.1576316791647716,65.96476756038712,65.96476756038712,Critical
1,24,34,415,2220,02220.csv,0.852281055,0.1212042634331096,0.140309895,1.1576316791647716,65.96476756038712,65.96476756038712,Critical
-1,24,34,416,2221,02221.csv,0.8397880524523087,0.1212042634331096,0.140309895,1.1576316791647716,64.99783534435917,64.99783534435917,Critical
1,24,34,417,2222,02222.csv,0.8397880524523087,0.1212042634331096,0.140309895,1.1576316791647716,64.99783534435917,64.99783534435917,Critical
-1,24,34,418,2223,02223.csv,0.8317243731239532,0.1212042634331096,0.140309895,1.1576316791647716,64.3737234631248,64.3737234631248,Critical
0,24,34,419,2224,02224.csv,0.8317243731239532,0.1201121617104861,0.1415526550304384,1.1785039334454048,64.3737234631248,64.3737234631248,Critical
1,24,34,420,2225,02225.csv,0.8317243731239532,0.1201121617104861,0.1415526550304384,1.1785039334454048,64.3737234631248,64.3737234631248,Critical
0,24,34,421,2226,02226.csv,0.8317243731239532,0.1209102245168943,0.1409521180840962,1.1657584678821062,64.3737234631248,64.3737234631248,Critical
-1,24,34,422,2227,02227.csv,0.826420955,0.1209102245168943,0.1409521180840962,1.1657584678821062,63.96325001452501,63.96325001452501,Critical
1,24,34,423,2228,02228.csv,0.826420955,0.1209102245168943,0.1409521180840962,1.1657584678821062,63.96325001452501,63.96325001452501,Critical
-1,24,34,424,2229,02229.csv,0.8411450774880147,0.1209102245168943,0.1409521180840962,1.1657584678821062,65.1028662382513,65.1028662382513,Critical
1,24,34,425,2230,02230.csv,0.8411450774880147,0.1209102245168943,0.1409521180840962,1.1657584678821062,65.1028662382513,65.1028662382513,Critical
-1,24,34,426,2231,02231.csv,0.8505823683074281,0.1209102245168943,0.1409521180840962,1.1657584678821062,65.83329277026236,65.83329277026236,Critical
1,24,34,427,2232,02232.csv,0.8505823683074281,0.1209102245168943,0.1409521180840962,1.1657584678821062,65.83329277026236,65.83329277026236,Critical
-1,24,34,428,2233,02233.csv,0.8442046458491129,0.1209102245168943,0.1409521180840962,1.1657584678821062,65.33967041756625,65.33967041756625,Critical
1,24,34,429,2234,02234.csv,0.8442046458491129,0.1209102245168943,0.1409521180840962,1.1657584678821062,65.33967041756625,65.33967041756625,Critical
-1,24,34,430,2235,02235.csv,0.8368770091477049,0.1209102245168943,0.1409521180840962,1.1657584678821062,64.77252669315796,64.77252669315796,Critical
0,24,34,431,2236,02236.csv,0.8368770091477049,0.120570187594703,0.142482792,1.1817414805636388,64.77252669315796,64.77252669315796,Critical
1,24,34,432,2237,02237.csv,0.8368770091477049,0.120570187594703,0.142482792,1.1817414805636388,64.77252669315796,64.77252669315796,Critical
0,24,34,433,2238,02238.csv,0.8368770091477049,0.1202355449571952,0.141321350136718,1.1753708122421662,64.77252669315796,64.77252669315796,Critical
-1,24,34,434,2239,02239.csv,0.8599325439588094,0.1202355449571952,0.141321350136718,1.1753708122421662,66.55697677083205,66.55697677083205,Critical
0,24,34,435,2240,02240.csv,0.8599325439588094,0.1204728679646904,0.1394321749954796,1.1573740822402105,66.55697677083205,66.55697677083205,Critical
1,24,34,436,2241,02241.csv,0.8599325439588094,0.1204728679646904,0.1394321749954796,1.1573740822402105,66.55697677083205,66.55697677083205,Critical
0,24,34,437,2242,02242.csv,0.8599325439588094,0.1211225849698842,0.1408299866324776,1.1627062505930947,66.55697677083205,66.55697677083205,Critical
-1,24,34,438,2243,02243.csv,0.8455616547772207,0.1211225849698842,0.1408299866324776,1.1627062505930947,65.44470006476402,65.44470006476402,Critical
1,24,34,439,2244,02244.csv,0.8455616547772207,0.1211225849698842,0.1408299866324776,1.1627062505930947,65.44470006476402,65.44470006476402,Critical
-1,24,34,440,2245,02245.csv,0.8315641288629956,0.1211225849698842,0.1408299866324776,1.1627062505930947,64.36132089314516,64.36132089314516,Critical
1,24,34,441,2246,02246.csv,0.8315641288629956,0.1211225849698842,0.1408299866324776,1.1627062505930947,64.36132089314516,64.36132089314516,Critical
-1,24,34,442,2247,02247.csv,0.832312681,0.1211225849698842,0.1408299866324776,1.1627062505930947,64.41925725983388,64.41925725983388,Critical
1,24,34,443,2248,02248.csv,0.832312681,0.1211225849698842,0.1408299866324776,1.1627062505930947,64.41925725983388,64.41925725983388,Critical
-1,24,34,444,2249,02249.csv,0.8259570834905723,0.1211225849698842,0.1408299866324776,1.1627062505930947,63.927347331815156,63.927347331815156,Critical
1,24,34,445,2250,02250.csv,0.8259570834905723,0.1211225849698842,0.1408299866324776,1.1627062505930947,63.927347331815156,63.927347331815156,Critical
-1,24,34,446,2251,02251.csv,0.8338224411302713,0.1211225849698842,0.1408299866324776,1.1627062505930947,64.53610952996358,64.53610952996358,Critical
0,24,34,447,2252,02252.csv,0.8338224411302713,0.119856469249726,0.1420208617055245,1.1849244566817503,64.53610952996358,64.53610952996358,Critical
1,24,34,448,2253,02253.csv,0.8338224411302713,0.119856469249726,0.1420208617055245,1.1849244566817503,64.53610952996358,64.53610952996358,Critical
0,24,34,449,2254,02254.csv,0.8338224411302713,0.1203880432664486,0.1424131673437561,1.182951092813764,64.53610952996358,64.53610952996358,Critical
-1,24,34,450,2255,02255.csv,0.8367745274817958,0.1203880432664486,0.1424131673437561,1.182951092813764,64.76459482698395,64.76459482698395,Critical
1,24,34,451,2256,02256.csv,0.8367745274817958,0.1203880432664486,0.1424131673437561,1.182951092813764,64.76459482698395,64.76459482698395,Critical
-1,24,34,452,2257,02257.csv,0.8207713968450132,0.1203880432664486,0.1424131673437561,1.182951092813764,63.52598605291718,63.52598605291718,Critical
1,24,34,453,2258,02258.csv,0.8207713968450132,0.1203880432664486,0.1424131673437561,1.182951092813764,63.52598605291718,63.52598605291718,Critical
-1,24,34,454,2259,02259.csv,0.8224245840721267,0.1203880432664486,0.1424131673437561,1.182951092813764,63.65393927976716,63.65393927976716,Critical
1,24,34,455,2260,02260.csv,0.8224245840721267,0.1203880432664486,0.1424131673437561,1.182951092813764,63.65393927976716,63.65393927976716,Critical
-1,24,34,456,2261,02261.csv,0.815588373,0.1203880432664486,0.1424131673437561,1.182951092813764,63.12483086920113,63.12483086920113,Critical
1,24,34,457,2262,02262.csv,0.815588373,0.1203880432664486,0.1424131673437561,1.182951092813764,63.12483086920113,63.12483086920113,Critical
-1,24,34,458,2263,02263.csv,0.8180462262027579,0.1203880432664486,0.1424131673437561,1.182951092813764,63.31506355625467,63.31506355625467,Critical
0,24,34,459,2264,02264.csv,0.8180462262027579,0.1194896889986578,0.14182588671501,1.18692991758145,63.31506355625467,63.31506355625467,Critical
1,24,34,460,2265,02265.csv,0.8180462262027579,0.1194896889986578,0.14182588671501,1.18692991758145,63.31506355625467,63.31506355625467,Critical
0,24,34,461,2266,02266.csv,0.8180462262027579,0.1199072841292494,0.1424033109080849,1.1876118447865667,63.31506355625467,63.31506355625467,Critical
-1,24,34,462,2267,02267.csv,0.817940704,0.1199072841292494,0.1424033109080849,1.1876118447865667,63.306896358900524,63.306896358900524,Critical
1,24,34,463,2268,02268.csv,0.817940704,0.1199072841292494,0.1424033109080849,1.1876118447865667,63.306896358900524,63.306896358900524,Critical
-1,24,34,464,2269,02269.csv,0.8178340585681134,0.1199072841292494,0.1424033109080849,1.1876118447865667,63.29864222596573,63.29864222596573,Critical
1,24,34,465,2270,02270.csv,0.8178340585681134,0.1199072841292494,0.1424033109080849,1.1876118447865667,63.29864222596573,63.29864222596573,Critical
-1,24,34,466,2271,02271.csv,0.8181749462491373,0.1199072841292494,0.1424033109080849,1.1876118447865667,63.32502621809019,63.32502621809019,Critical
1,24,34,467,2272,02272.csv,0.8181749462491373,0.1199072841292494,0.1424033109080849,1.1876118447865667,63.32502621809019,63.32502621809019,Critical
-1,24,34,468,2273,02273.csv,0.8271744254113204,0.1199072841292494,0.1424033109080849,1.1876118447865667,64.02156704533873,64.02156704533873,Critical
1,24,34,469,2274,02274.csv,0.8271744254113204,0.1199072841292494,0.1424033109080849,1.1876118447865667,64.02156704533873,64.02156704533873,Critical
-1,24,34,470,2275,02275.csv,0.819791358,0.1199072841292494,0.1424033109080849,1.1876118447865667,63.45013310014747,63.45013310014747,Critical
0,24,34,471,2276,02276.csv,0.819791358,0.1200067803907122,0.1419463311784538,1.182819260014408,63.45013310014747,63.45013310014747,Critical
1,24,34,472,2277,02277.csv,0.819791358,0.1200067803907122,0.1419463311784538,1.182819260014408,63.45013310014747,63.45013310014747,Critical
0,24,34,473,2278,02278.csv,0.819791358,0.1213413880015471,0.1386270858583363,1.1424550859478284,63.45013310014747,63.45013310014747,Critical
-1,24,34,474,2279,02279.csv,0.8527043047325175,0.1213413880015471,0.1386270858583363,1.1424550859478284,65.9975262026938,65.9975262026938,Critical
1,24,34,475,2280,02280.csv,0.8527043047325175,0.1213413880015471,0.1386270858583363,1.1424550859478284,65.9975262026938,65.9975262026938,Critical
-1,24,34,476,2281,02281.csv,0.8453048176855701,0.1213413880015471,0.1386270858583363,1.1424550859478284,65.42482141211508,65.42482141211508,Critical
1,24,34,477,2282,02282.csv,0.8453048176855701,0.1213413880015471,0.1386270858583363,1.1424550859478284,65.42482141211508,65.42482141211508,Critical
-1,24,34,478,2283,02283.csv,0.8381262378473251,0.1213413880015471,0.1386270858583363,1.1424550859478284,64.86921437654217,64.86921437654217,Critical
1,24,34,479,2284,02284.csv,0.8381262378473251,0.1213413880015471,0.1386270858583363,1.1424550859478284,64.86921437654217,64.86921437654217,Critical
-1,24,34,480,2285,02285.csv,0.8307875230463999,0.1213413880015471,0.1386270858583363,1.1424550859478284,64.30121323044723,64.30121323044723,Critical
1,24,34,481,2286,02286.csv,0.8307875230463999,0.1213413880015471,0.1386270858583363,1.1424550859478284,64.30121323044723,64.30121323044723,Critical
-1,24,34,482,2287,02287.csv,0.8242895419815168,0.1213413880015471,0.1386270858583363,1.1424550859478284,63.79828311362466,63.79828311362466,Critical
0,24,34,483,2288,02288.csv,0.8242895419815168,0.1208794830249542,0.1423385436006476,1.1775244238202394,63.79828311362466,63.79828311362466,Critical
1,24,34,484,2289,02289.csv,0.8242895419815168,0.1208794830249542,0.1423385436006476,1.1775244238202394,63.79828311362466,63.79828311362466,Critical
0,24,34,485,2290,02290.csv,0.8242895419815168,0.1202818618148796,0.1423282899473063,1.1832897146733343,63.79828311362466,63.79828311362466,Critical
-1,24,38,0,2291,02291.csv,0.6408309267950132,0.1202818618148796,0.1423282899473063,1.1832897146733343,49.59897076621103,49.59897076621103,Critical
0,24,38,1,2292,02292.csv,0.6408309267950132,0.1020259929625282,0.1774978553436277,1.739731711396512,49.59897076621103,49.59897076621103,Critical
1,24,38,2,2293,02293.csv,0.6408309267950132,0.1020259929625282,0.1774978553436277,1.739731711396512,49.59897076621103,49.59897076621103,Critical
0,24,38,3,2294,02294.csv,0.6408309267950132,0.1269926430679387,0.1528696731129749,1.2037679460785178,49.59897076621103,49.59897076621103,Critical
-1,24,38,4,2295,02295.csv,0.7431859140809244,0.1269926430679387,0.1528696731129749,1.2037679460785178,57.52103228025174,57.52103228025174,Critical
1,24,38,5,2296,02296.csv,0.7431859140809244,0.1269926430679387,0.1528696731129749,1.2037679460785178,57.52103228025174,57.52103228025174,Critical
-1,24,38,6,2297,02297.csv,0.7364844992131607,0.1269926430679387,0.1528696731129749,1.2037679460785178,57.00235681341557,57.00235681341557,Critical
1,24,38,7,2298,02298.csv,0.7364844992131607,0.1269926430679387,0.1528696731129749,1.2037679460785178,57.00235681341557,57.00235681341557,Critical
-1,24,38,8,2299,02299.csv,0.7233489725242891,0.1269926430679387,0.1528696731129749,1.2037679460785178,55.9856945753764,55.9856945753764,Critical
1,24,38,9,2300,02300.csv,0.7233489725242891,0.1269926430679387,0.1528696731129749,1.2037679460785178,55.9856945753764,55.9856945753764,Critical
-1,24,38,10,2301,02301.csv,0.7103514378570587,0.1269926430679387,0.1528696731129749,1.2037679460785178,54.979712630627056,54.979712630627056,Critical
1,24,38,11,2302,02302.csv,0.7103514378570587,0.1269926430679387,0.1528696731129749,1.2037679460785178,54.979712630627056,54.979712630627056,Critical
-1,24,38,12,2303,02303.csv,0.706555811,0.1269926430679387,0.1528696731129749,1.2037679460785178,54.685939066257674,54.685939066257674,Critical
0,24,38,13,2304,02304.csv,0.706555811,0.1301389556193649,0.1497944532294492,1.1510346960795768,54.685939066257674,54.685939066257674,Critical
1,24,38,14,2305,02305.csv,0.706555811,0.1301389556193649,0.1497944532294492,1.1510346960795768,54.685939066257674,54.685939066257674,Critical
0,24,38,15,2306,02306.csv,0.706555811,0.131869062621744,0.1513111438253163,1.147434741834333,54.685939066257674,54.685939066257674,Critical
-1,24,38,16,2307,02307.csv,0.7316474280377177,0.131869062621744,0.1513111438253163,1.147434741834333,56.627977641322914,56.627977641322914,Critical
0,24,38,17,2308,02308.csv,0.7316474280377177,0.1297447576545124,0.1500437369625504,1.156453175257305,56.627977641322914,56.627977641322914,Critical
1,24,38,18,2309,02309.csv,0.7316474280377177,0.1297447576545124,0.1500437369625504,1.156453175257305,56.627977641322914,56.627977641322914,Critical
0,24,38,19,2310,02310.csv,0.7316474280377177,0.13020375477213,0.1522416116280729,1.169256692285959,56.627977641322914,56.627977641322914,Critical
-1,24,38,20,2311,02311.csv,0.7245924294679238,0.13020375477213,0.1522416116280729,1.169256692285959,56.081935536943014,56.081935536943014,Critical
1,24,38,21,2312,02312.csv,0.7245924294679238,0.13020375477213,0.1522416116280729,1.169256692285959,56.081935536943014,56.081935536943014,Critical
-1,24,38,22,2313,02313.csv,0.7113088162501198,0.13020375477213,0.1522416116280729,1.169256692285959,55.05381171190442,55.05381171190442,Critical
1,24,38,23,2314,02314.csv,0.7113088162501198,0.13020375477213,0.1522416116280729,1.169256692285959,55.05381171190442,55.05381171190442,Critical
-1,24,38,24,2315,02315.csv,0.7084993936935688,0.13020375477213,0.1522416116280729,1.169256692285959,54.83636829363932,54.83636829363932,Critical
1,24,38,25,2316,02316.csv,0.7084993936935688,0.13020375477213,0.1522416116280729,1.169256692285959,54.83636829363932,54.83636829363932,Critical
-1,24,38,26,2317,02317.csv,0.7001269919556167,0.13020375477213,0.1522416116280729,1.169256692285959,54.18836194488128,54.18836194488128,Critical
1,24,38,27,2318,02318.csv,0.7001269919556167,0.13020375477213,0.1522416116280729,1.169256692285959,54.18836194488128,54.18836194488128,Critical
-1,24,38,28,2319,02319.csv,0.6973961887231113,0.13020375477213,0.1522416116280729,1.169256692285959,53.977003497537446,53.977003497537446,Critical
0,24,38,29,2320,02320.csv,0.6973961887231113,0.1316294505115978,0.1502840072316538,1.1417202354606226,53.977003497537446,53.977003497537446,Critical
1,24,38,30,2321,02321.csv,0.6973961887231113,0.1316294505115978,0.1502840072316538,1.1417202354606226,53.977003497537446,53.977003497537446,Critical
0,24,38,31,2322,02322.csv,0.6973961887231113,0.1325680076420602,0.1532192990992808,1.1557788475857618,53.977003497537446,53.977003497537446,Critical
-1,44,38,32,2323,02323.csv,1.008660049327716,0.1325680076420602,0.1532192990992808,1.1557788475857618,78.06817400317713,78.06817400317713,Degraded
0,24,38,33,2324,02324.csv,1.008660049327716,0.1421278286637693,0.1570368294654021,1.104898533537038,78.06817400317713,78.06817400317713,Degraded
1,44,38,34,2325,02325.csv,1.008660049327716,0.1421278286637693,0.1570368294654021,1.104898533537038,78.06817400317713,78.06817400317713,Degraded
0,24,38,35,2326,02326.csv,1.008660049327716,0.1347756047288907,0.1447452549989423,1.0739722169312924,78.06817400317713,78.06817400317713,Degraded
-1,44,38,36,2327,02327.csv,1.022358067171152,0.1347756047288907,0.1447452549989423,1.0739722169312924,79.12837187778588,79.12837187778588,Degraded
1,44,38,37,2328,02328.csv,1.022358067171152,0.1347756047288907,0.1447452549989423,1.0739722169312924,79.12837187778588,79.12837187778588,Degraded
-1,44,38,38,2329,02329.csv,1.0230143051789855,0.1347756047288907,0.1447452549989423,1.0739722169312924,79.17916332433637,79.17916332433637,Degraded
1,44,38,39,2330,02330.csv,1.0230143051789855,0.1347756047288907,0.1447452549989423,1.0739722169312924,79.17916332433637,79.17916332433637,Degraded
-1,44,38,40,2331,02331.csv,1.0237040837986666,0.1347756047288907,0.1447452549989423,1.0739722169312924,79.23255074395394,79.23255074395394,Degraded
1,44,38,41,2332,02332.csv,1.0237040837986666,0.1347756047288907,0.1447452549989423,1.0739722169312924,79.23255074395394,79.23255074395394,Degraded
-1,44,38,42,2333,02333.csv,1.0247652135183671,0.1347756047288907,0.1447452549989423,1.0739722169312924,79.31467996048505,79.31467996048505,Degraded
1,44,38,43,2334,02334.csv,1.0247652135183671,0.1347756047288907,0.1447452549989423,1.0739722169312924,79.31467996048505,79.31467996048505,Degraded
-1,44,38,44,2335,02335.csv,1.0246067895021884,0.1347756047288907,0.1447452549989423,1.0739722169312924,79.30241827363668,79.30241827363668,Degraded
0,24,38,45,2336,02336.csv,1.0246067895021884,0.1390469058049433,0.1567898539058912,1.127604048419732,79.30241827363668,79.30241827363668,Degraded
1,44,38,46,2337,02337.csv,1.0246067895021884,0.1390469058049433,0.1567898539058912,1.127604048419732,79.30241827363668,79.30241827363668,Degraded
0,24,38,47,2338,02338.csv,1.0246067895021884,0.1367028522855837,0.1467414781497752,1.073433916676588,79.30241827363668,79.30241827363668,Degraded
-1,44,38,48,2339,02339.csv,1.0213540592039625,0.1367028522855837,0.1467414781497752,1.073433916676588,79.05066376519099,79.05066376519099,Degraded
0,24,38,49,2340,02340.csv,1.0213540592039625,0.1398726849335086,0.1562637028635463,1.1171852670006979,79.05066376519099,79.05066376519099,Degraded
1,44,38,50,2341,02341.csv,1.0213540592039625,0.1398726849335086,0.1562637028635463,1.1171852670006979,79.05066376519099,79.05066376519099,Degraded
0,24,38,51,2342,02342.csv,1.0213540592039625,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.05066376519099,79.05066376519099,Degraded
-1,44,38,52,2343,02343.csv,1.022964794686943,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.17533131600973,79.17533131600973,Degraded
1,44,38,53,2344,02344.csv,1.022964794686943,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.17533131600973,79.17533131600973,Degraded
-1,44,38,54,2345,02345.csv,1.0245872331222512,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.30090465081318,79.30090465081318,Degraded
1,44,38,55,2346,02346.csv,1.0245872331222512,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.30090465081318,79.30090465081318,Degraded
-1,44,38,56,2347,02347.csv,1.0243227106835526,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.28043116840865,79.28043116840865,Degraded
1,44,38,57,2348,02348.csv,1.0243227106835526,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.28043116840865,79.28043116840865,Degraded
-1,44,38,58,2349,02349.csv,1.0237438359911728,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.2356274803466,79.2356274803466,Degraded
1,44,38,59,2350,02350.csv,1.0237438359911728,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.2356274803466,79.2356274803466,Degraded
-1,44,38,60,2351,02351.csv,1.022335207077126,0.1358666765187758,0.1460900806571144,1.0752458542468712,79.1266025544154,79.1266025544154,Degraded
0,24,38,61,2352,02352.csv,1.022335207077126,0.1392431036121577,0.1549458074085585,1.1127718600709915,79.1266025544154,79.1266025544154,Degraded
1,44,38,62,2353,02353.csv,1.022335207077126,0.1392431036121577,0.1549458074085585,1.1127718600709915,79.1266025544154,79.1266025544154,Degraded
0,24,38,63,2354,02354.csv,1.022335207077126,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.1266025544154,79.1266025544154,Degraded
-1,44,38,64,2355,02355.csv,1.0239283463139597,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.24990819265825,79.24990819265825,Degraded
1,44,38,65,2356,02356.csv,1.0239283463139597,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.24990819265825,79.24990819265825,Degraded
-1,44,38,66,2357,02357.csv,1.0236384357023645,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.22746971887665,79.22746971887665,Degraded
1,44,38,67,2358,02358.csv,1.0236384357023645,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.22746971887665,79.22746971887665,Degraded
-1,44,38,68,2359,02359.csv,1.0223137291314304,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.12494020642914,79.12494020642914,Degraded
1,44,38,69,2360,02360.csv,1.0223137291314304,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.12494020642914,79.12494020642914,Degraded
-1,44,38,70,2361,02361.csv,1.0230475962199224,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.18173998113797,79.18173998113797,Degraded
1,44,38,71,2362,02362.csv,1.0230475962199224,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.18173998113797,79.18173998113797,Degraded
-1,44,38,72,2363,02363.csv,1.0215840522228925,0.1354132528918764,0.1467925503992816,1.0840338538834988,79.06846474286758,79.06846474286758,Degraded
0,24,38,73,2364,02364.csv,1.0215840522228925,0.1397165401873394,0.1517978380962057,1.0864700621176782,79.06846474286758,79.06846474286758,Degraded
1,44,38,74,2365,02365.csv,1.0215840522228925,0.1397165401873394,0.1517978380962057,1.0864700621176782,79.06846474286758,79.06846474286758,Degraded
0,24,38,75,2366,02366.csv,1.0215840522228925,0.1361438674189708,0.1459204755152636,1.071810859215613,79.06846474286758,79.06846474286758,Degraded
-1,44,38,76,2367,02367.csv,1.0216239246685197,0.1361438674189708,0.1459204755152636,1.071810859215613,79.07155078659977,79.07155078659977,Degraded
1,44,38,77,2368,02368.csv,1.0216239246685197,0.1361438674189708,0.1459204755152636,1.071810859215613,79.07155078659977,79.07155078659977,Degraded
-1,44,38,78,2369,02369.csv,1.0220748720481865,0.1361438674189708,0.1459204755152636,1.071810859215613,79.1064531687508,79.1064531687508,Degraded
1,44,38,79,2370,02370.csv,1.0220748720481865,0.1361438674189708,0.1459204755152636,1.071810859215613,79.1064531687508,79.1064531687508,Degraded
-1,44,38,80,2371,02371.csv,1.022729800005958,0.1361438674189708,0.1459204755152636,1.071810859215613,79.15714322017192,79.15714322017192,Degraded
1,44,38,81,2372,02372.csv,1.022729800005958,0.1361438674189708,0.1459204755152636,1.071810859215613,79.15714322017192,79.15714322017192,Degraded
-1,44,38,82,2373,02373.csv,1.0218807360470756,0.1361438674189708,0.1459204755152636,1.071810859215613,79.09142744910908,79.09142744910908,Degraded
1,44,38,83,2374,02374.csv,1.0218807360470756,0.1361438674189708,0.1459204755152636,1.071810859215613,79.09142744910908,79.09142744910908,Degraded
-1,44,38,84,2375,02375.csv,1.0220830146750364,0.1361438674189708,0.1459204755152636,1.071810859215613,79.10708339100475,79.10708339100475,Degraded
0,24,38,85,2376,02376.csv,1.0220830146750364,0.1381294643272498,0.1583121666711615,1.146114389440444,79.10708339100475,79.10708339100475,Degraded
1,44,38,86,2377,02377.csv,1.0220830146750364,0.1381294643272498,0.1583121666711615,1.146114389440444,79.10708339100475,79.10708339100475,Degraded
0,24,38,87,2378,02378.csv,1.0220830146750364,0.1359471399074485,0.1465359854270614,1.0778894320750085,79.10708339100475,79.10708339100475,Degraded
-1,44,38,88,2379,02379.csv,1.0221803640256546,0.1359471399074485,0.1465359854270614,1.0778894320750085,79.11461802673085,79.11461802673085,Degraded
1,44,38,89,2380,02380.csv,1.0221803640256546,0.1359471399074485,0.1465359854270614,1.0778894320750085,79.11461802673085,79.11461802673085,Degraded
-1,44,38,90,2381,02381.csv,1.0217026108655256,0.1359471399074485,0.1465359854270614,1.0778894320750085,79.07764093334802,79.07764093334802,Degraded
1,44,38,91,2382,02382.csv,1.0217026108655256,0.1359471399074485,0.1465359854270614,1.0778894320750085,79.07764093334802,79.07764093334802,Degraded
-1,44,38,92,2383,02383.csv,1.0221728459565602,0.1359471399074485,0.1465359854270614,1.0778894320750085,79.11403614393832,79.11403614393832,Degraded
1,44,38,93,2384,02384.csv,1.0221728459565602,0.1359471399074485,0.1465359854270614,1.0778894320750085,79.11403614393832,79.11403614393832,Degraded
-1,44,38,94,2385,02385.csv,1.021033892530448,0.1359471399074485,0.1465359854270614,1.0778894320750085,79.02588353562345,79.02588353562345,Degraded
1,44,38,95,2386,02386.csv,1.021033892530448,0.1359471399074485,0.1465359854270614,1.0778894320750085,79.02588353562345,79.02588353562345,Degraded
-1,44,38,96,2387,02387.csv,1.020688201619119,0.1359471399074485,0.1465359854270614,1.0778894320750085,78.99912778353935,78.99912778353935,Degraded
0,24,38,97,2388,02388.csv,1.020688201619119,0.1376405605334701,0.1584122054211107,1.150912236968038,78.99912778353935,78.99912778353935,Degraded
1,44,38,98,2389,02389.csv,1.020688201619119,0.1376405605334701,0.1584122054211107,1.150912236968038,78.99912778353935,78.99912778353935,Degraded
0,24,38,99,2390,02390.csv,1.020688201619119,0.1356523531931512,0.1459765921804559,1.0761080714361388,78.99912778353935,78.99912778353935,Degraded
-1,44,38,100,2391,02391.csv,1.0054233608014185,0.1356523531931512,0.1459765921804559,1.0761080714361388,77.8176610942605,77.8176610942605,Degraded
0,24,38,101,2392,02392.csv,1.0054233608014185,0.1366656964586087,0.1507837532811612,1.1033035881599473,77.8176610942605,77.8176610942605,Degraded
1,44,38,102,2393,02393.csv,1.0054233608014185,0.1366656964586087,0.1507837532811612,1.1033035881599473,77.8176610942605,77.8176610942605,Degraded
0,24,38,103,2394,02394.csv,1.0054233608014185,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.8176610942605,77.8176610942605,Degraded
-1,44,38,104,2395,02395.csv,1.0077715090927195,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.99940285107216,77.99940285107216,Degraded
1,44,38,105,2396,02396.csv,1.0077715090927195,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.99940285107216,77.99940285107216,Degraded
-1,44,38,106,2397,02397.csv,1.0071570289834706,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.9518433783615,77.9518433783615,Degraded
1,44,38,107,2398,02398.csv,1.0071570289834706,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.9518433783615,77.9518433783615,Degraded
-1,44,38,108,2399,02399.csv,1.0043119189605112,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.7316378249854,77.7316378249854,Degraded
1,44,38,109,2400,02400.csv,1.0043119189605112,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.7316378249854,77.7316378249854,Degraded
-1,44,38,110,2401,02401.csv,1.0039500663339047,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.70363119000838,77.70363119000838,Degraded
1,44,38,111,2402,02402.csv,1.0039500663339047,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.70363119000838,77.70363119000838,Degraded
-1,44,38,112,2403,02403.csv,1.0037913291019036,0.1364369397436358,0.1475094721970024,1.0811549458245826,77.69134526091175,77.69134526091175,Degraded
0,24,38,113,2404,02404.csv,1.0037913291019036,0.1359152833456075,0.1502536549050911,1.105494917175898,77.69134526091175,77.69134526091175,Degraded
